village_id,year,month,depth_m,change_from_prev_year_m,quality,data_source
RKT008,2022,4,24.55,0.35,moderate,estimated
RKT008,2022,5,24.55,0.35,moderate,estimated
RKT008,2022,6,24.55,0.35,moderate,estimated
RKT008,2022,7,22.95,0.35,moderate,estimated
RKT008,2022,8,22.95,0.35,moderate,estimated
RKT008,2022,9,21.55,0.35,moderate,estimated
RKT008,2022,10,21.55,0.35,moderate,estimated
RKT008,2022,11,21.55,0.35,moderate,estimated
RKT008,2022,12,22.95,0.35,moderate,estimated
RKT008,2023,1,23.3,0.35,moderate,estimated
RKT008,2023,2,23.3,0.35,moderate,estimated
RKT008,2023,3,23.3,0.35,moderate,estimated
RKT008,2023,4,24.9,0.35,moderate,estimated
RKT008,2023,5,24.9,0.35,moderate,estimated
RKT008,2023,6,24.9,0.35,moderate,estimated
RKT008,2023,7,23.3,0.35,moderate,estimated
RKT008,2023,8,23.3,0.35,moderate,estimated
RKT008,2023,9,21.9,0.35,moderate,estimated
RKT008,2023,10,21.9,0.35,moderate,estimated
RKT008,2023,11,21.9,0.35,moderate,estimated
RKT008,2023,12,23.3,0.35,moderate,estimated
RKT008,2024,1,23.65,0.35,moderate,estimated
RKT008,2024,2,23.65,0.35,moderate,estimated
RKT008,2024,3,23.65,0.35,moderate,estimated
RKT008,2024,4,25.25,0.35,saline,estimated
RKT008,2024,5,25.25,0.35,saline,estimated
RKT008,2024,6,25.25,0.35,saline,estimated
RKT008,2024,7,23.65,0.35,moderate,estimated
RKT008,2024,8,23.65,0.35,moderate,estimated
RKT008,2024,9,22.25,0.35,moderate,estimated
RKT008,2024,10,22.25,0.35,moderate,estimated
RKT008,2024,11,22.25,0.35,moderate,estimated
RKT008,2024,12,23.65,0.35,moderate,estimated
RKT009,2019,1,16.4,0.0,good,estimated
RKT009,2019,2,16.4,0.0,good,estimated
RKT009,2019,3,16.4,0.0,good,estimated
RKT009,2019,4,18.0,0.0,moderate,estimated
RKT009,2019,5,18.0,0.0,moderate,estimated
RKT009,2019,6,18.0,0.0,moderate,estimated
RKT009,2019,7,16.4,0.0,good,estimated
RKT009,2019,8,16.4,0.0,good,estimated
RKT009,2019,9,15.0,0.0,good,estimated
RKT009,2019,10,15.0,0.0,good,estimated
RKT009,2019,11,15.0,0.0,good,estimated
RKT009,2019,12,16.4,0.0,good,estimated
RKT009,2020,1,16.75,0.35,good,estimated
RKT009,2020,2,16.75,0.35,good,estimated
RKT009,2020,3,16.75,0.35,good,estimated
RKT009,2020,4,18.35,0.35,moderate,estimated
RKT009,2020,5,18.35,0.35,moderate,estimated
RKT009,2020,6,18.35,0.35,moderate,estimated
RKT009,2020,7,16.75,0.35,good,estimated
RKT009,2020,8,16.75,0.35,good,estimated
RKT009,2020,9,15.35,0.35,good,estimated
RKT009,2020,10,15.35,0.35,good,estimated
RKT009,2020,11,15.35,0.35,good,estimated
RKT009,2020,12,16.75,0.35,good,estimated
RKT009,2021,1,17.1,0.35,good,estimated
RKT009,2021,2,17.1,0.35,good,estimated
RKT009,2021,3,17.1,0.35,good,estimated
RKT009,2021,4,18.7,0.35,moderate,estimated
RKT009,2021,5,18.7,0.35,moderate,estimated
RKT009,2021,6,18.7,0.35,moderate,estimated
RKT009,2021,7,17.1,0.35,good,estimated
RKT009,2021,8,17.1,0.35,good,estimated
RKT009,2021,9,15.7,0.35,good,estimated
RKT009,2021,10,15.7,0.35,good,estimated
RKT009,2021,11,15.7,0.35,good,estimated
RKT009,2021,12,17.1,0.35,good,estimated
RKT009,2022,1,17.45,0.35,good,estimated
RKT009,2022,2,17.45,0.35,good,estimated
RKT009,2022,3,17.45,0.35,good,estimated
RKT009,2022,4,19.05,0.35,moderate,estimated
RKT009,2022,5,19.05,0.35,moderate,estimated
RKT009,2022,6,19.05,0.35,moderate,estimated
RKT009,2022,7,17.45,0.35,good,estimated
RKT009,2022,8,17.45,0.35,good,estimated
RKT009,2022,9,16.05,0.35,good,estimated
RKT009,2022,10,16.05,0.35,good,estimated
RKT009,2022,11,16.05,0.35,good,estimated
RKT009,2022,12,17.45,0.35,good,estimated
RKT009,2023,1,17.8,0.35,good,estimated
RKT009,2023,2,17.8,0.35,good,estimated
RKT009,2023,3,17.8,0.35,good,estimated
RKT009,2023,4,19.4,0.35,moderate,estimated
RKT009,2023,5,19.4,0.35,moderate,estimated
RKT009,2023,6,19.4,0.35,moderate,estimated
RKT009,2023,7,17.8,0.35,good,estimated
RKT009,2023,8,17.8,0.35,good,estimated
RKT009,2023,9,16.4,0.35,good,estimated
RKT009,2023,10,16.4,0.35,good,estimated
RKT009,2023,11,16.4,0.35,good,estimated
RKT009,2023,12,17.8,0.35,good,estimated
RKT009,2024,1,18.15,0.35,moderate,estimated
RKT009,2024,2,18.15,0.35,moderate,estimated
RKT009,2024,3,18.15,0.35,moderate,estimated
RKT009,2024,4,19.75,0.35,moderate,estimated
RKT009,2024,5,19.75,0.35,moderate,estimated
RKT009,2024,6,19.75,0.35,moderate,estimated
RKT009,2024,7,18.15,0.35,moderate,estimated
RKT009,2024,8,18.15,0.35,moderate,estimated
RKT009,2024,9,16.75,0.35,good,estimated
RKT009,2024,10,16.75,0.35,good,estimated
RKT009,2024,11,16.75,0.35,good,estimated
RKT009,2024,12,18.15,0.35,moderate,estimated
RKT010,2019,1,15.0,0.0,good,estimated
RKT010,2019,2,15.0,0.0,good,estimated
RKT010,2019,3,15.0,0.0,good,estimated
RKT010,2019,4,16.6,0.0,good,estimated
RKT010,2019,5,16.6,0.0,good,estimated
RKT010,2019,6,16.6,0.0,good,estimated
RKT010,2019,7,15.0,0.0,good,estimated
RKT010,2019,8,15.0,0.0,good,estimated
RKT010,2019,9,13.6,0.0,good,estimated
RKT010,2019,10,13.6,0.0,good,estimated
RKT010,2019,11,13.6,0.0,good,estimated
RKT010,2019,12,15.0,0.0,good,estimated
RKT010,2020,1,15.35,0.35,good,estimated
RKT010,2020,2,15.35,0.35,good,estimated
RKT010,2020,3,15.35,0.35,good,estimated
RKT010,2020,4,16.95,0.35,good,estimated
RKT010,2020,5,16.95,0.35,good,estimated
RKT010,2020,6,16.95,0.35,good,estimated
RKT010,2020,7,15.35,0.35,good,estimated
RKT010,2020,8,15.35,0.35,good,estimated
RKT010,2020,9,13.95,0.35,good,estimated
RKT010,2020,10,13.95,0.35,good,estimated
RKT010,2020,11,13.95,0.35,good,estimated
RKT010,2020,12,15.35,0.35,good,estimated
RKT010,2021,1,15.7,0.35,good,estimated
RKT010,2021,2,15.7,0.35,good,estimated
RKT010,2021,3,15.7,0.35,good,estimated
RKT010,2021,4,17.3,0.35,good,estimated
RKT010,2021,5,17.3,0.35,good,estimated
RKT010,2021,6,17.3,0.35,good,estimated
RKT010,2021,7,15.7,0.35,good,estimated
RKT010,2021,8,15.7,0.35,good,estimated
RKT010,2021,9,14.3,0.35,good,estimated
RKT010,2021,10,14.3,0.35,good,estimated
RKT010,2021,11,14.3,0.35,good,estimated
RKT010,2021,12,15.7,0.35,good,estimated
RKT010,2022,1,16.05,0.35,good,estimated
RKT010,2022,2,16.05,0.35,good,estimated
RKT010,2022,3,16.05,0.35,good,estimated
RKT010,2022,4,17.65,0.35,good,estimated
RKT010,2022,5,17.65,0.35,good,estimated
RKT010,2022,6,17.65,0.35,good,estimated
RKT010,2022,7,16.05,0.35,good,estimated
RKT010,2022,8,16.05,0.35,good,estimated
RKT010,2022,9,14.65,0.35,good,estimated
RKT010,2022,10,14.65,0.35,good,estimated
RKT010,2022,11,14.65,0.35,good,estimated
RKT010,2022,12,16.05,0.35,good,estimated
RKT010,2023,1,16.4,0.35,good,estimated
RKT010,2023,2,16.4,0.35,good,estimated
RKT010,2023,3,16.4,0.35,good,estimated
RKT010,2023,4,18.0,0.35,moderate,estimated
RKT010,2023,5,18.0,0.35,moderate,estimated
RKT010,2023,6,18.0,0.35,moderate,estimated
RKT010,2023,7,16.4,0.35,good,estimated
RKT010,2023,8,16.4,0.35,good,estimated
RKT010,2023,9,15.0,0.35,good,estimated
RKT010,2023,10,15.0,0.35,good,estimated
RKT010,2023,11,15.0,0.35,good,estimated
RKT010,2023,12,16.4,0.35,good,estimated
RKT010,2024,1,16.75,0.35,good,estimated
RKT010,2024,2,16.75,0.35,good,estimated
RKT010,2024,3,16.75,0.35,good,estimated
RKT010,2024,4,18.35,0.35,moderate,estimated
RKT010,2024,5,18.35,0.35,moderate,estimated
RKT010,2024,6,18.35,0.35,moderate,estimated
RKT010,2024,7,16.75,0.35,good,estimated
RKT010,2024,8,16.75,0.35,good,estimated
RKT010,2024,9,15.35,0.35,good,estimated
RKT010,2024,10,15.35,0.35,good,estimated
RKT010,2024,11,15.35,0.35,good,estimated
RKT010,2024,12,16.75,0.35,good,estimated
RKT011,2019,1,13.7,0.0,good,estimated
RKT011,2019,2,13.7,0.0,good,estimated
RKT011,2019,3,13.7,0.0,good,estimated
RKT011,2019,4,15.3,0.0,good,estimated
RKT011,2019,5,15.3,0.0,good,estimated
RKT011,2019,6,15.3,0.0,good,estimated
RKT011,2019,7,13.7,0.0,good,estimated
RKT011,2019,8,13.7,0.0,good,estimated
RKT011,2019,9,12.3,0.0,good,estimated
RKT011,2019,10,12.3,0.0,good,estimated
RKT011,2019,11,12.3,0.0,good,estimated
RKT011,2019,12,13.7,0.0,good,estimated
RKT011,2020,1,14.05,0.35,good,estimated
RKT011,2020,2,14.05,0.35,good,estimated
RKT011,2020,3,14.05,0.35,good,estimated
RKT011,2020,4,15.65,0.35,good,estimated
RKT011,2020,5,15.65,0.35,good,estimated
RKT011,2020,6,15.65,0.35,good,estimated
RKT011,2020,7,14.05,0.35,good,estimated
RKT011,2020,8,14.05,0.35,good,estimated
RKT011,2020,9,12.65,0.35,good,estimated
RKT011,2020,10,12.65,0.35,good,estimated
RKT011,2020,11,12.65,0.35,good,estimated
RKT011,2020,12,14.05,0.35,good,estimated
RKT011,2021,1,14.4,0.35,good,estimated
RKT011,2021,2,14.4,0.35,good,estimated
RKT011,2021,3,14.4,0.35,good,estimated
RKT011,2021,4,16.0,0.35,good,estimated
RKT011,2021,5,16.0,0.35,good,estimated
RKT011,2021,6,16.0,0.35,good,estimated
RKT011,2021,7,14.4,0.35,good,estimated
RKT011,2021,8,14.4,0.35,good,estimated
RKT011,2021,9,13.0,0.35,good,estimated
RKT011,2021,10,13.0,0.35,good,estimated
RKT011,2021,11,13.0,0.35,good,estimated
RKT011,2021,12,14.4,0.35,good,estimated
RKT011,2022,1,14.75,0.35,good,estimated
RKT011,2022,2,14.75,0.35,good,estimated
RKT011,2022,3,14.75,0.35,good,estimated
RKT011,2022,4,16.35,0.35,good,estimated
RKT011,2022,5,16.35,0.35,good,estimated
RKT011,2022,6,16.35,0.35,good,estimated
RKT011,2022,7,14.75,0.35,good,estimated
RKT011,2022,8,14.75,0.35,good,estimated
RKT011,2022,9,13.35,0.35,good,estimated
RKT011,2022,10,13.35,0.35,good,estimated
RKT011,2022,11,13.35,0.35,good,estimated
RKT011,2022,12,14.75,0.35,good,estimated
RKT011,2023,1,15.1,0.35,good,estimated
RKT011,2023,2,15.1,0.35,good,estimated
RKT011,2023,3,15.1,0.35,good,estimated
RKT011,2023,4,16.7,0.35,good,estimated
RKT011,2023,5,16.7,0.35,good,estimated
RKT011,2023,6,16.7,0.35,good,estimated
RKT011,2023,7,15.1,0.35,good,estimated
RKT011,2023,8,15.1,0.35,good,estimated
RKT011,2023,9,13.7,0.35,good,estimated
RKT011,2023,10,13.7,0.35,good,estimated
RKT011,2023,11,13.7,0.35,good,estimated
RKT011,2023,12,15.1,0.35,good,estimated
RKT011,2024,1,15.45,0.35,good,estimated
RKT011,2024,2,15.45,0.35,good,estimated
RKT011,2024,3,15.45,0.35,good,estimated
RKT011,2024,4,17.05,0.35,good,estimated
RKT011,2024,5,17.05,0.35,good,estimated
RKT011,2024,6,17.05,0.35,good,estimated
RKT011,2024,7,15.45,0.35,good,estimated
RKT011,2024,8,15.45,0.35,good,estimated
RKT011,2024,9,14.05,0.35,good,estimated
RKT011,2024,10,14.05,0.35,good,estimated
RKT011,2024,11,14.05,0.35,good,estimated
RKT011,2024,12,15.45,0.35,good,estimated
RKT012,2019,1,13.1,0.0,good,estimated
RKT012,2019,2,13.1,0.0,good,estimated
RKT012,2019,3,13.1,0.0,good,estimated
RKT012,2019,4,14.7,0.0,good,estimated
RKT012,2019,5,14.7,0.0,good,estimated
RKT012,2019,6,14.7,0.0,good,estimated
RKT012,2019,7,13.1,0.0,good,estimated
RKT012,2019,8,13.1,0.0,good,estimated
RKT012,2019,9,11.7,0.0,good,estimated
RKT012,2019,10,11.7,0.0,good,estimated
RKT012,2019,11,11.7,0.0,good,estimated
RKT012,2019,12,13.1,0.0,good,estimated
RKT012,2020,1,13.45,0.35,good,estimated
RKT012,2020,2,13.45,0.35,good,estimated
RKT012,2020,3,13.45,0.35,good,estimated
RKT012,2020,4,15.05,0.35,good,estimated
RKT012,2020,5,15.05,0.35,good,estimated
RKT012,2020,6,15.05,0.35,good,estimated
RKT012,2020,7,13.45,0.35,good,estimated
RKT012,2020,8,13.45,0.35,good,estimated
RKT012,2020,9,12.05,0.35,good,estimated
RKT012,2020,10,12.05,0.35,good,estimated
RKT012,2020,11,12.05,0.35,good,estimated
RKT012,2020,12,13.45,0.35,good,estimated
RKT012,2021,1,13.8,0.35,good,estimated
RKT012,2021,2,13.8,0.35,good,estimated
RKT012,2021,3,13.8,0.35,good,estimated
RKT012,2021,4,15.4,0.35,good,estimated
RKT012,2021,5,15.4,0.35,good,estimated
RKT012,2021,6,15.4,0.35,good,estimated
RKT012,2021,7,13.8,0.35,good,estimated
RKT012,2021,8,13.8,0.35,good,estimated
RKT012,2021,9,12.4,0.35,good,estimated
RKT012,2021,10,12.4,0.35,good,estimated
RKT012,2021,11,12.4,0.35,good,estimated
RKT012,2021,12,13.8,0.35,good,estimated
RKT012,2022,1,14.15,0.35,good,estimated
RKT012,2022,2,14.15,0.35,good,estimated
RKT012,2022,3,14.15,0.35,good,estimated
RKT012,2022,4,15.75,0.35,good,estimated
RKT012,2022,5,15.75,0.35,good,estimated
RKT012,2022,6,15.75,0.35,good,estimated
RKT012,2022,7,14.15,0.35,good,estimated
RKT012,2022,8,14.15,0.35,good,estimated
RKT012,2022,9,12.75,0.35,good,estimated
RKT012,2022,10,12.75,0.35,good,estimated
RKT012,2022,11,12.75,0.35,good,estimated
RKT012,2022,12,14.15,0.35,good,estimated
RKT012,2023,1,14.5,0.35,good,estimated
RKT012,2023,2,14.5,0.35,good,estimated
RKT012,2023,3,14.5,0.35,good,estimated
RKT012,2023,4,16.1,0.35,good,estimated
RKT012,2023,5,16.1,0.35,good,estimated
RKT012,2023,6,16.1,0.35,good,estimated
RKT012,2023,7,14.5,0.35,good,estimated
RKT012,2023,8,14.5,0.35,good,estimated
RKT012,2023,9,13.1,0.35,good,estimated
RKT012,2023,10,13.1,0.35,good,estimated
RKT012,2023,11,13.1,0.35,good,estimated
RKT012,2023,12,14.5,0.35,good,estimated
RKT012,2024,1,14.85,0.35,good,estimated
RKT012,2024,2,14.85,0.35,good,estimated
RKT012,2024,3,14.85,0.35,good,estimated
RKT012,2024,4,16.45,0.35,good,estimated
RKT012,2024,5,16.45,0.35,good,estimated
RKT012,2024,6,16.45,0.35,good,estimated
RKT012,2024,7,14.85,0.35,good,estimated
RKT012,2024,8,14.85,0.35,good,estimated
RKT012,2024,9,13.45,0.35,good,estimated
RKT012,2024,10,13.45,0.35,good,estimated
RKT012,2024,11,13.45,0.35,good,estimated
RKT012,2024,12,14.85,0.35,good,estimated
RKT013,2019,1,26.6,0.0,saline,estimated
RKT013,2019,2,26.6,0.0,saline,estimated
RKT013,2019,3,26.6,0.0,saline,estimated
RKT013,2019,4,28.2,0.0,saline,estimated
RKT013,2019,5,28.2,0.0,saline,estimated
RKT013,2019,6,28.2,0.0,saline,estimated
RKT013,2019,7,26.6,0.0,saline,estimated
RKT013,2019,8,26.6,0.0,saline,estimated
RKT013,2019,9,25.2,0.0,saline,estimated
RKT013,2019,10,25.2,0.0,saline,estimated
RKT013,2019,11,25.2,0.0,saline,estimated
RKT013,2019,12,26.6,0.0,saline,estimated
RKT013,2020,1,26.95,0.35,saline,estimated
RKT013,2020,2,26.95,0.35,saline,estimated
RKT013,2020,3,26.95,0.35,saline,estimated
RKT013,2020,4,28.55,0.35,saline,estimated
RKT013,2020,5,28.55,0.35,saline,estimated
RKT013,2020,6,28.55,0.35,saline,estimated
RKT013,2020,7,26.95,0.35,saline,estimated
RKT013,2020,8,26.95,0.35,saline,estimated
RKT013,2020,9,25.55,0.35,saline,estimated
RKT013,2020,10,25.55,0.35,saline,estimated
RKT013,2020,11,25.55,0.35,saline,estimated
RKT013,2020,12,26.95,0.35,saline,estimated
RKT013,2021,1,27.3,0.35,saline,estimated
RKT013,2021,2,27.3,0.35,saline,estimated
RKT013,2021,3,27.3,0.35,saline,estimated
RKT013,2021,4,28.9,0.35,saline,estimated
RKT013,2021,5,28.9,0.35,saline,estimated
RKT013,2021,6,28.9,0.35,saline,estimated
RKT013,2021,7,27.3,0.35,saline,estimated
RKT013,2021,8,27.3,0.35,saline,estimated
RKT013,2021,9,25.9,0.35,saline,estimated
RKT013,2021,10,25.9,0.35,saline,estimated
RKT013,2021,11,25.9,0.35,saline,estimated
RKT013,2021,12,27.3,0.35,saline,estimated
RKT013,2022,1,27.65,0.35,saline,estimated
RKT013,2022,2,27.65,0.35,saline,estimated
RKT013,2022,3,27.65,0.35,saline,estimated
RKT013,2022,4,29.25,0.35,saline,estimated
RKT013,2022,5,29.25,0.35,saline,estimated
RKT013,2022,6,29.25,0.35,saline,estimated
RKT013,2022,7,27.65,0.35,saline,estimated
RKT013,2022,8,27.65,0.35,saline,estimated
RKT013,2022,9,26.25,0.35,saline,estimated
RKT013,2022,10,26.25,0.35,saline,estimated
RKT013,2022,11,26.25,0.35,saline,estimated
RKT013,2022,12,27.65,0.35,saline,estimated
RKT013,2023,1,28.0,0.35,saline,estimated
RKT013,2023,2,28.0,0.35,saline,estimated
RKT013,2023,3,28.0,0.35,saline,estimated
RKT013,2023,4,29.6,0.35,saline,estimated
RKT013,2023,5,29.6,0.35,saline,estimated
RKT013,2023,6,29.6,0.35,saline,estimated
RKT013,2023,7,28.0,0.35,saline,estimated
RKT013,2023,8,28.0,0.35,saline,estimated
RKT013,2023,9,26.6,0.35,saline,estimated
RKT013,2023,10,26.6,0.35,saline,estimated
RKT013,2023,11,26.6,0.35,saline,estimated
RKT013,2023,12,28.0,0.35,saline,estimated
RKT013,2024,1,28.35,0.35,saline,estimated
RKT013,2024,2,28.35,0.35,saline,estimated
RKT013,2024,3,28.35,0.35,saline,estimated
RKT013,2024,4,29.95,0.35,saline,estimated
RKT013,2024,5,29.95,0.35,saline,estimated
RKT013,2024,6,29.95,0.35,saline,estimated
RKT013,2024,7,28.35,0.35,saline,estimated
RKT013,2024,8,28.35,0.35,saline,estimated
RKT013,2024,9,26.95,0.35,saline,estimated
RKT013,2024,10,26.95,0.35,saline,estimated
RKT013,2024,11,26.95,0.35,saline,estimated
RKT013,2024,12,28.35,0.35,saline,estimated
RKT014,2019,1,24.0,0.0,moderate,estimated
RKT014,2019,2,24.0,0.0,moderate,estimated
RKT014,2019,3,24.0,0.0,moderate,estimated
RKT014,2019,4,25.6,0.0,saline,estimated
RKT014,2019,5,25.6,0.0,saline,estimated
RKT014,2019,6,25.6,0.0,saline,estimated
RKT014,2019,7,24.0,0.0,moderate,estimated
RKT014,2019,8,24.0,0.0,moderate,estimated
RKT014,2019,9,22.6,0.0,moderate,estimated
RKT014,2019,10,22.6,0.0,moderate,estimated
RKT014,2019,11,22.6,0.0,moderate,estimated
RKT014,2019,12,24.0,0.0,moderate,estimated
RKT014,2020,1,24.35,0.35,moderate,estimated
RKT014,2020,2,24.35,0.35,moderate,estimated
RKT014,2020,3,24.35,0.35,moderate,estimated
RKT014,2020,4,25.95,0.35,saline,estimated
RKT014,2020,5,25.95,0.35,saline,estimated
RKT014,2020,6,25.95,0.35,saline,estimated
RKT014,2020,7,24.35,0.35,moderate,estimated
RKT014,2020,8,24.35,0.35,moderate,estimated
RKT014,2020,9,22.95,0.35,moderate,estimated
RKT014,2020,10,22.95,0.35,moderate,estimated
RKT014,2020,11,22.95,0.35,moderate,estimated
RKT014,2020,12,24.35,0.35,moderate,estimated
RKT014,2021,1,24.7,0.35,moderate,estimated
RKT014,2021,2,24.7,0.35,moderate,estimated
RKT014,2021,3,24.7,0.35,moderate,estimated
RKT014,2021,4,26.3,0.35,saline,estimated
RKT014,2021,5,26.3,0.35,saline,estimated
RKT014,2021,6,26.3,0.35,saline,estimated
RKT014,2021,7,24.7,0.35,moderate,estimated
RKT014,2021,8,24.7,0.35,moderate,estimated
RKT014,2021,9,23.3,0.35,moderate,estimated
RKT014,2021,10,23.3,0.35,moderate,estimated
RKT014,2021,11,23.3,0.35,moderate,estimated
RKT014,2021,12,24.7,0.35,moderate,estimated
RKT014,2022,1,25.05,0.35,saline,estimated
RKT014,2022,2,25.05,0.35,saline,estimated
RKT014,2022,3,25.05,0.35,saline,estimated
RKT014,2022,4,26.65,0.35,saline,estimated
RKT014,2022,5,26.65,0.35,saline,estimated
RKT014,2022,6,26.65,0.35,saline,estimated
RKT014,2022,7,25.05,0.35,saline,estimated
RKT014,2022,8,25.05,0.35,saline,estimated
RKT014,2022,9,23.65,0.35,moderate,estimated
RKT014,2022,10,23.65,0.35,moderate,estimated
RKT014,2022,11,23.65,0.35,moderate,estimated
RKT014,2022,12,25.05,0.35,saline,estimated
RKT014,2023,1,25.4,0.35,saline,estimated
RKT014,2023,2,25.4,0.35,saline,estimated
RKT014,2023,3,25.4,0.35,saline,estimated
RKT014,2023,4,27.0,0.35,saline,estimated
RKT014,2023,5,27.0,0.35,saline,estimated
RKT014,2023,6,27.0,0.35,saline,estimated
RKT014,2023,7,25.4,0.35,saline,estimated
RKT014,2023,8,25.4,0.35,saline,estimated
RKT014,2023,9,24.0,0.35,moderate,estimated
RKT014,2023,10,24.0,0.35,moderate,estimated
RKT014,2023,11,24.0,0.35,moderate,estimated
RKT014,2023,12,25.4,0.35,saline,estimated
RKT014,2024,1,25.75,0.35,saline,estimated
RKT014,2024,2,25.75,0.35,saline,estimated
RKT014,2024,3,25.75,0.35,saline,estimated
RKT014,2024,4,27.35,0.35,saline,estimated
RKT014,2024,5,27.35,0.35,saline,estimated
RKT014,2024,6,27.35,0.35,saline,estimated
RKT014,2024,7,25.75,0.35,saline,estimated
RKT014,2024,8,25.75,0.35,saline,estimated
RKT014,2024,9,24.35,0.35,moderate,estimated
RKT014,2024,10,24.35,0.35,moderate,estimated
RKT014,2024,11,24.35,0.35,moderate,estimated
RKT014,2024,12,25.75,0.35,saline,estimated
RKT015,2019,1,20.3,0.0,moderate,estimated
RKT015,2019,2,20.3,0.0,moderate,estimated
RKT015,2019,3,20.3,0.0,moderate,estimated
RKT015,2019,4,21.9,0.0,moderate,estimated
RKT015,2019,5,21.9,0.0,moderate,estimated
RKT015,2019,6,21.9,0.0,moderate,estimated
RKT015,2019,7,20.3,0.0,moderate,estimated
RKT015,2019,8,20.3,0.0,moderate,estimated
RKT015,2019,9,18.9,0.0,moderate,estimated
RKT015,2019,10,18.9,0.0,moderate,estimated
RKT015,2019,11,18.9,0.0,moderate,estimated
RKT015,2019,12,20.3,0.0,moderate,estimated
RKT015,2020,1,20.65,0.35,moderate,estimated
RKT015,2020,2,20.65,0.35,moderate,estimated
RKT015,2020,3,20.65,0.35,moderate,estimated
RKT015,2020,4,22.25,0.35,moderate,estimated
RKT015,2020,5,22.25,0.35,moderate,estimated
RKT015,2020,6,22.25,0.35,moderate,estimated
RKT015,2020,7,20.65,0.35,moderate,estimated
RKT015,2020,8,20.65,0.35,moderate,estimated
RKT015,2020,9,19.25,0.35,moderate,estimated
RKT015,2020,10,19.25,0.35,moderate,estimated
RKT015,2020,11,19.25,0.35,moderate,estimated
RKT015,2020,12,20.65,0.35,moderate,estimated
RKT015,2021,1,21.0,0.35,moderate,estimated
RKT015,2021,2,21.0,0.35,moderate,estimated
RKT015,2021,3,21.0,0.35,moderate,estimated
RKT015,2021,4,22.6,0.35,moderate,estimated
RKT015,2021,5,22.6,0.35,moderate,estimated
RKT015,2021,6,22.6,0.35,moderate,estimated
RKT015,2021,7,21.0,0.35,moderate,estimated
RKT015,2021,8,21.0,0.35,moderate,estimated
RKT015,2021,9,19.6,0.35,moderate,estimated
RKT015,2021,10,19.6,0.35,moderate,estimated
RKT015,2021,11,19.6,0.35,moderate,estimated
RKT015,2021,12,21.0,0.35,moderate,estimated
RKT015,2022,1,21.35,0.35,moderate,estimated
RKT015,2022,2,21.35,0.35,moderate,estimated
RKT015,2022,3,21.35,0.35,moderate,estimated
RKT015,2022,4,22.95,0.35,moderate,estimated
RKT015,2022,5,22.95,0.35,moderate,estimated
RKT015,2022,6,22.95,0.35,moderate,estimated
RKT015,2022,7,21.35,0.35,moderate,estimated
RKT015,2022,8,21.35,0.35,moderate,estimated
RKT015,2022,9,19.95,0.35,moderate,estimated
RKT015,2022,10,19.95,0.35,moderate,estimated
RKT015,2022,11,19.95,0.35,moderate,estimated
RKT015,2022,12,21.35,0.35,moderate,estimated
RKT015,2023,1,21.7,0.35,moderate,estimated
RKT015,2023,2,21.7,0.35,moderate,estimated
RKT015,2023,3,21.7,0.35,moderate,estimated
RKT015,2023,4,23.3,0.35,moderate,estimated
RKT015,2023,5,23.3,0.35,moderate,estimated
RKT015,2023,6,23.3,0.35,moderate,estimated
RKT015,2023,7,21.7,0.35,moderate,estimated
RKT015,2023,8,21.7,0.35,moderate,estimated
RKT015,2023,9,20.3,0.35,moderate,estimated
RKT015,2023,10,20.3,0.35,moderate,estimated
RKT015,2023,11,20.3,0.35,moderate,estimated
RKT015,2023,12,21.7,0.35,moderate,estimated
RKT015,2024,1,22.05,0.35,moderate,estimated
RKT015,2024,2,22.05,0.35,moderate,estimated
