village_id,year,month,rainfall_mm,historical_avg_mm,deficit_pct,season,data_source
RKT007,2021,2,5.2,5.9,-11.9,rabi,estimated
RKT007,2021,3,5.2,5.9,-11.9,rabi,estimated
RKT007,2021,4,10.4,11.8,-11.9,summer,estimated
RKT007,2021,5,15.6,17.7,-11.9,summer,estimated
RKT007,2021,6,93.5,106.2,-12.0,kharif,estimated
RKT007,2021,7,181.7,206.5,-12.0,kharif,estimated
RKT007,2021,8,135.0,153.4,-12.0,kharif,estimated
RKT007,2021,9,57.1,64.9,-12.0,kharif,estimated
RKT007,2021,10,15.6,17.7,-11.9,rabi,estimated
RKT007,2021,11,5.2,5.9,-11.9,rabi,estimated
RKT007,2021,12,0.0,0.0,0.0,rabi,estimated
RKT007,2022,1,5.5,5.9,-6.8,rabi,estimated
RKT007,2022,2,5.5,5.9,-6.8,rabi,estimated
RKT007,2022,3,5.5,5.9,-6.8,rabi,estimated
RKT007,2022,4,11.1,11.8,-5.9,summer,estimated
RKT007,2022,5,16.6,17.7,-6.2,summer,estimated
RKT007,2022,6,99.8,106.2,-6.0,kharif,estimated
RKT007,2022,7,194.1,206.5,-6.0,kharif,estimated
RKT007,2022,8,144.2,153.4,-6.0,kharif,estimated
RKT007,2022,9,61.0,64.9,-6.0,kharif,estimated
RKT007,2022,10,16.6,17.7,-6.2,rabi,estimated
RKT007,2022,11,5.5,5.9,-6.8,rabi,estimated
RKT007,2022,12,0.0,0.0,0.0,rabi,estimated
RKT007,2023,1,4.8,5.9,-18.6,rabi,estimated
RKT007,2023,2,4.8,5.9,-18.6,rabi,estimated
RKT007,2023,3,4.8,5.9,-18.6,rabi,estimated
RKT007,2023,4,9.7,11.8,-17.8,summer,estimated
RKT007,2023,5,14.5,17.7,-18.1,summer,estimated
RKT007,2023,6,87.1,106.2,-18.0,kharif,estimated
RKT007,2023,7,169.3,206.5,-18.0,kharif,estimated
RKT007,2023,8,125.8,153.4,-18.0,kharif,estimated
RKT007,2023,9,53.2,64.9,-18.0,kharif,estimated
RKT007,2023,10,14.5,17.7,-18.1,rabi,estimated
RKT007,2023,11,4.8,5.9,-18.6,rabi,estimated
RKT007,2023,12,0.0,0.0,0.0,rabi,estimated
RKT007,2024,1,5.8,5.9,-1.7,rabi,estimated
RKT007,2024,2,5.8,5.9,-1.7,rabi,estimated
RKT007,2024,3,5.8,5.9,-1.7,rabi,estimated
RKT007,2024,4,11.6,11.8,-1.7,summer,estimated
RKT007,2024,5,17.3,17.7,-2.3,summer,estimated
RKT007,2024,6,104.1,106.2,-2.0,kharif,estimated
RKT007,2024,7,202.4,206.5,-2.0,kharif,estimated
RKT007,2024,8,150.3,153.4,-2.0,kharif,estimated
RKT007,2024,9,63.6,64.9,-2.0,kharif,estimated
RKT007,2024,10,17.3,17.7,-2.3,rabi,estimated
RKT007,2024,11,5.8,5.9,-1.7,rabi,estimated
RKT007,2024,12,0.0,0.0,0.0,rabi,estimated
RKT008,2019,1,6.8,6.1,11.5,rabi,estimated
RKT008,2019,2,6.8,6.1,11.5,rabi,estimated
RKT008,2019,3,6.8,6.1,11.5,rabi,estimated
RKT008,2019,4,13.7,12.2,12.3,summer,estimated
RKT008,2019,5,20.5,18.3,12.0,summer,estimated
RKT008,2019,6,123.0,109.8,12.0,kharif,estimated
RKT008,2019,7,239.1,213.5,12.0,kharif,estimated
RKT008,2019,8,177.6,158.6,12.0,kharif,estimated
RKT008,2019,9,75.2,67.1,12.1,kharif,estimated
RKT008,2019,10,20.5,18.3,12.0,rabi,estimated
RKT008,2019,11,6.8,6.1,11.5,rabi,estimated
RKT008,2019,12,0.0,0.0,0.0,rabi,estimated
RKT008,2020,1,6.4,6.1,4.9,rabi,estimated
RKT008,2020,2,6.4,6.1,4.9,rabi,estimated
RKT008,2020,3,6.4,6.1,4.9,rabi,estimated
RKT008,2020,4,12.8,12.2,4.9,summer,estimated
RKT008,2020,5,19.2,18.3,4.9,summer,estimated
RKT008,2020,6,115.3,109.8,5.0,kharif,estimated
RKT008,2020,7,224.2,213.5,5.0,kharif,estimated
RKT008,2020,8,166.5,158.6,5.0,kharif,estimated
RKT008,2020,9,70.5,67.1,5.1,kharif,estimated
RKT008,2020,10,19.2,18.3,4.9,rabi,estimated
RKT008,2020,11,6.4,6.1,4.9,rabi,estimated
RKT008,2020,12,0.0,0.0,0.0,rabi,estimated
RKT008,2021,1,5.4,6.1,-11.5,rabi,estimated
RKT008,2021,2,5.4,6.1,-11.5,rabi,estimated
RKT008,2021,3,5.4,6.1,-11.5,rabi,estimated
RKT008,2021,4,10.7,12.2,-12.3,summer,estimated
RKT008,2021,5,16.1,18.3,-12.0,summer,estimated
RKT008,2021,6,96.6,109.8,-12.0,kharif,estimated
RKT008,2021,7,187.9,213.5,-12.0,kharif,estimated
RKT008,2021,8,139.6,158.6,-12.0,kharif,estimated
RKT008,2021,9,59.0,67.1,-12.1,kharif,estimated
RKT008,2021,10,16.1,18.3,-12.0,rabi,estimated
RKT008,2021,11,5.4,6.1,-11.5,rabi,estimated
RKT008,2021,12,0.0,0.0,0.0,rabi,estimated
RKT008,2022,1,5.7,6.1,-6.6,rabi,estimated
RKT008,2022,2,5.7,6.1,-6.6,rabi,estimated
RKT008,2022,3,5.7,6.1,-6.6,rabi,estimated
RKT008,2022,4,11.5,12.2,-5.7,summer,estimated
RKT008,2022,5,17.2,18.3,-6.0,summer,estimated
RKT008,2022,6,103.2,109.8,-6.0,kharif,estimated
RKT008,2022,7,200.7,213.5,-6.0,kharif,estimated
RKT008,2022,8,149.1,158.6,-6.0,kharif,estimated
RKT008,2022,9,63.1,67.1,-6.0,kharif,estimated
RKT008,2022,10,17.2,18.3,-6.0,rabi,estimated
RKT008,2022,11,5.7,6.1,-6.6,rabi,estimated
RKT008,2022,12,0.0,0.0,0.0,rabi,estimated
RKT008,2023,1,5.0,6.1,-18.0,rabi,estimated
RKT008,2023,2,5.0,6.1,-18.0,rabi,estimated
RKT008,2023,3,5.0,6.1,-18.0,rabi,estimated
RKT008,2023,4,10.0,12.2,-18.0,summer,estimated
RKT008,2023,5,15.0,18.3,-18.0,summer,estimated
RKT008,2023,6,90.0,109.8,-18.0,kharif,estimated
RKT008,2023,7,175.1,213.5,-18.0,kharif,estimated
RKT008,2023,8,130.1,158.6,-18.0,kharif,estimated
RKT008,2023,9,55.0,67.1,-18.0,kharif,estimated
RKT008,2023,10,15.0,18.3,-18.0,rabi,estimated
RKT008,2023,11,5.0,6.1,-18.0,rabi,estimated
RKT008,2023,12,0.0,0.0,0.0,rabi,estimated
RKT008,2024,1,6.0,6.1,-1.6,rabi,estimated
RKT008,2024,2,6.0,6.1,-1.6,rabi,estimated
RKT008,2024,3,6.0,6.1,-1.6,rabi,estimated
RKT008,2024,4,12.0,12.2,-1.6,summer,estimated
RKT008,2024,5,17.9,18.3,-2.2,summer,estimated
RKT008,2024,6,107.6,109.8,-2.0,kharif,estimated
RKT008,2024,7,209.2,213.5,-2.0,kharif,estimated
RKT008,2024,8,155.4,158.6,-2.0,kharif,estimated
RKT008,2024,9,65.8,67.1,-1.9,kharif,estimated
RKT008,2024,10,17.9,18.3,-2.2,rabi,estimated
RKT008,2024,11,6.0,6.1,-1.6,rabi,estimated
RKT008,2024,12,0.0,0.0,0.0,rabi,estimated
RKT009,2019,1,7.4,6.6,12.1,rabi,estimated
RKT009,2019,2,7.4,6.6,12.1,rabi,estimated
RKT009,2019,3,7.4,6.6,12.1,rabi,estimated
RKT009,2019,4,14.8,13.2,12.1,summer,estimated
RKT009,2019,5,22.2,19.8,12.1,summer,estimated
RKT009,2019,6,133.1,118.8,12.0,kharif,estimated
RKT009,2019,7,258.7,231.0,12.0,kharif,estimated
RKT009,2019,8,192.2,171.6,12.0,kharif,estimated
RKT009,2019,9,81.3,72.6,12.0,kharif,estimated
RKT009,2019,10,22.2,19.8,12.1,rabi,estimated
RKT009,2019,11,7.4,6.6,12.1,rabi,estimated
RKT009,2019,12,0.0,0.0,0.0,rabi,estimated
RKT009,2020,1,6.9,6.6,4.5,rabi,estimated
RKT009,2020,2,6.9,6.6,4.5,rabi,estimated
RKT009,2020,3,6.9,6.6,4.5,rabi,estimated
RKT009,2020,4,13.9,13.2,5.3,summer,estimated
RKT009,2020,5,20.8,19.8,5.1,summer,estimated
RKT009,2020,6,124.7,118.8,5.0,kharif,estimated
RKT009,2020,7,242.6,231.0,5.0,kharif,estimated
RKT009,2020,8,180.2,171.6,5.0,kharif,estimated
RKT009,2020,9,76.2,72.6,5.0,kharif,estimated
RKT009,2020,10,20.8,19.8,5.1,rabi,estimated
RKT009,2020,11,6.9,6.6,4.5,rabi,estimated
RKT009,2020,12,0.0,0.0,0.0,rabi,estimated
RKT009,2021,1,5.8,6.6,-12.1,rabi,estimated
RKT009,2021,2,5.8,6.6,-12.1,rabi,estimated
RKT009,2021,3,5.8,6.6,-12.1,rabi,estimated
RKT009,2021,4,11.6,13.2,-12.1,summer,estimated
RKT009,2021,5,17.4,19.8,-12.1,summer,estimated
RKT009,2021,6,104.5,118.8,-12.0,kharif,estimated
RKT009,2021,7,203.3,231.0,-12.0,kharif,estimated
RKT009,2021,8,151.0,171.6,-12.0,kharif,estimated
RKT009,2021,9,63.9,72.6,-12.0,kharif,estimated
RKT009,2021,10,17.4,19.8,-12.1,rabi,estimated
RKT009,2021,11,5.8,6.6,-12.1,rabi,estimated
RKT009,2021,12,0.0,0.0,0.0,rabi,estimated
RKT009,2022,1,6.2,6.6,-6.1,rabi,estimated
RKT009,2022,2,6.2,6.6,-6.1,rabi,estimated
RKT009,2022,3,6.2,6.6,-6.1,rabi,estimated
RKT009,2022,4,12.4,13.2,-6.1,summer,estimated
RKT009,2022,5,18.6,19.8,-6.1,summer,estimated
RKT009,2022,6,111.7,118.8,-6.0,kharif,estimated
RKT009,2022,7,217.1,231.0,-6.0,kharif,estimated
RKT009,2022,8,161.3,171.6,-6.0,kharif,estimated
RKT009,2022,9,68.2,72.6,-6.1,kharif,estimated
RKT009,2022,10,18.6,19.8,-6.1,rabi,estimated
RKT009,2022,11,6.2,6.6,-6.1,rabi,estimated
RKT009,2022,12,0.0,0.0,0.0,rabi,estimated
RKT009,2023,1,5.4,6.6,-18.2,rabi,estimated
RKT009,2023,2,5.4,6.6,-18.2,rabi,estimated
RKT009,2023,3,5.4,6.6,-18.2,rabi,estimated
RKT009,2023,4,10.8,13.2,-18.2,summer,estimated
RKT009,2023,5,16.2,19.8,-18.2,summer,estimated
RKT009,2023,6,97.4,118.8,-18.0,kharif,estimated
RKT009,2023,7,189.4,231.0,-18.0,kharif,estimated
RKT009,2023,8,140.7,171.6,-18.0,kharif,estimated
RKT009,2023,9,59.5,72.6,-18.0,kharif,estimated
RKT009,2023,10,16.2,19.8,-18.2,rabi,estimated
RKT009,2023,11,5.4,6.6,-18.2,rabi,estimated
RKT009,2023,12,0.0,0.0,0.0,rabi,estimated
RKT009,2024,1,6.5,6.6,-1.5,rabi,estimated
RKT009,2024,2,6.5,6.6,-1.5,rabi,estimated
RKT009,2024,3,6.5,6.6,-1.5,rabi,estimated
RKT009,2024,4,12.9,13.2,-2.3,summer,estimated
RKT009,2024,5,19.4,19.8,-2.0,summer,estimated
RKT009,2024,6,116.4,118.8,-2.0,kharif,estimated
RKT009,2024,7,226.4,231.0,-2.0,kharif,estimated
RKT009,2024,8,168.2,171.6,-2.0,kharif,estimated
RKT009,2024,9,71.1,72.6,-2.1,kharif,estimated
RKT009,2024,10,19.4,19.8,-2.0,rabi,estimated
RKT009,2024,11,6.5,6.6,-1.5,rabi,estimated
RKT009,2024,12,0.0,0.0,0.0,rabi,estimated
RKT010,2019,1,7.5,6.7,11.9,rabi,estimated
RKT010,2019,2,7.5,6.7,11.9,rabi,estimated
RKT010,2019,3,7.5,6.7,11.9,rabi,estimated
RKT010,2019,4,15.0,13.4,11.9,summer,estimated
RKT010,2019,5,22.6,20.2,11.9,summer,estimated
RKT010,2019,6,135.5,121.0,12.0,kharif,estimated
RKT010,2019,7,263.4,235.2,12.0,kharif,estimated
RKT010,2019,8,195.7,174.7,12.0,kharif,estimated
RKT010,2019,9,82.8,73.9,12.0,kharif,estimated
RKT010,2019,10,22.6,20.2,11.9,rabi,estimated
RKT010,2019,11,7.5,6.7,11.9,rabi,estimated
RKT010,2019,12,0.0,0.0,0.0,rabi,estimated
RKT010,2020,1,7.0,6.7,4.5,rabi,estimated
RKT010,2020,2,7.0,6.7,4.5,rabi,estimated
RKT010,2020,3,7.0,6.7,4.5,rabi,estimated
RKT010,2020,4,14.1,13.4,5.2,summer,estimated
RKT010,2020,5,21.2,20.2,5.0,summer,estimated
RKT010,2020,6,127.1,121.0,5.0,kharif,estimated
RKT010,2020,7,247.0,235.2,5.0,kharif,estimated
RKT010,2020,8,183.4,174.7,5.0,kharif,estimated
RKT010,2020,9,77.6,73.9,5.0,kharif,estimated
RKT010,2020,10,21.2,20.2,5.0,rabi,estimated
RKT010,2020,11,7.0,6.7,4.5,rabi,estimated
RKT010,2020,12,0.0,0.0,0.0,rabi,estimated
RKT010,2021,1,5.9,6.7,-11.9,rabi,estimated
RKT010,2021,2,5.9,6.7,-11.9,rabi,estimated
RKT010,2021,3,5.9,6.7,-11.9,rabi,estimated
RKT010,2021,4,11.8,13.4,-11.9,summer,estimated
RKT010,2021,5,17.8,20.2,-11.9,summer,estimated
RKT010,2021,6,106.5,121.0,-12.0,kharif,estimated
RKT010,2021,7,207.0,235.2,-12.0,kharif,estimated
RKT010,2021,8,153.7,174.7,-12.0,kharif,estimated
RKT010,2021,9,65.0,73.9,-12.0,kharif,estimated
RKT010,2021,10,17.8,20.2,-11.9,rabi,estimated
RKT010,2021,11,5.9,6.7,-11.9,rabi,estimated
RKT010,2021,12,0.0,0.0,0.0,rabi,estimated
RKT010,2022,1,6.3,6.7,-6.0,rabi,estimated
RKT010,2022,2,6.3,6.7,-6.0,rabi,estimated
RKT010,2022,3,6.3,6.7,-6.0,rabi,estimated
RKT010,2022,4,12.6,13.4,-6.0,summer,estimated
RKT010,2022,5,19.0,20.2,-5.9,summer,estimated
RKT010,2022,6,113.7,121.0,-6.0,kharif,estimated
RKT010,2022,7,221.1,235.2,-6.0,kharif,estimated
RKT010,2022,8,164.2,174.7,-6.0,kharif,estimated
RKT010,2022,9,69.5,73.9,-6.0,kharif,estimated
RKT010,2022,10,19.0,20.2,-5.9,rabi,estimated
RKT010,2022,11,6.3,6.7,-6.0,rabi,estimated
RKT010,2022,12,0.0,0.0,0.0,rabi,estimated
RKT010,2023,1,5.5,6.7,-17.9,rabi,estimated
RKT010,2023,2,5.5,6.7,-17.9,rabi,estimated
RKT010,2023,3,5.5,6.7,-17.9,rabi,estimated
RKT010,2023,4,11.0,13.4,-17.9,summer,estimated
RKT010,2023,5,16.6,20.2,-17.8,summer,estimated
RKT010,2023,6,99.2,121.0,-18.0,kharif,estimated
RKT010,2023,7,192.9,235.2,-18.0,kharif,estimated
RKT010,2023,8,143.3,174.7,-18.0,kharif,estimated
RKT010,2023,9,60.6,73.9,-18.0,kharif,estimated
RKT010,2023,10,16.6,20.2,-17.8,rabi,estimated
RKT010,2023,11,5.5,6.7,-17.9,rabi,estimated
RKT010,2023,12,0.0,0.0,0.0,rabi,estimated
RKT010,2024,1,6.6,6.7,-1.5,rabi,estimated
RKT010,2024,2,6.6,6.7,-1.5,rabi,estimated
RKT010,2024,3,6.6,6.7,-1.5,rabi,estimated
RKT010,2024,4,13.1,13.4,-2.2,summer,estimated
RKT010,2024,5,19.8,20.2,-2.0,summer,estimated
RKT010,2024,6,118.6,121.0,-2.0,kharif,estimated
RKT010,2024,7,230.5,235.2,-2.0,kharif,estimated
RKT010,2024,8,171.2,174.7,-2.0,kharif,estimated
RKT010,2024,9,72.4,73.9,-2.0,kharif,estimated
RKT010,2024,10,19.8,20.2,-2.0,rabi,estimated
RKT010,2024,11,6.6,6.7,-1.5,rabi,estimated
RKT010,2024,12,0.0,0.0,0.0,rabi,estimated
RKT011,2019,1,7.8,7.0,11.4,rabi,estimated
RKT011,2019,2,7.8,7.0,11.4,rabi,estimated
RKT011,2019,3,7.8,7.0,11.4,rabi,estimated
RKT011,2019,4,15.6,13.9,12.2,summer,estimated
RKT011,2019,5,23.3,20.8,12.0,summer,estimated
RKT011,2019,6,140.1,125.1,12.0,kharif,estimated
RKT011,2019,7,272.4,243.2,12.0,kharif,estimated
RKT011,2019,8,202.4,180.7,12.0,kharif,estimated
RKT011,2019,9,85.7,76.5,12.0,kharif,estimated
RKT011,2019,10,23.3,20.8,12.0,rabi,estimated
RKT011,2019,11,7.8,7.0,11.4,rabi,estimated
RKT011,2019,12,0.0,0.0,0.0,rabi,estimated
RKT011,2020,1,7.4,7.0,5.7,rabi,estimated
RKT011,2020,2,7.4,7.0,5.7,rabi,estimated
RKT011,2020,3,7.4,7.0,5.7,rabi,estimated
RKT011,2020,4,14.6,13.9,5.0,summer,estimated
RKT011,2020,5,21.8,20.8,4.8,summer,estimated
RKT011,2020,6,131.4,125.1,5.0,kharif,estimated
RKT011,2020,7,255.4,243.2,5.0,kharif,estimated
RKT011,2020,8,189.7,180.7,5.0,kharif,estimated
RKT011,2020,9,80.3,76.5,5.0,kharif,estimated
RKT011,2020,10,21.8,20.8,4.8,rabi,estimated
RKT011,2020,11,7.4,7.0,5.7,rabi,estimated
RKT011,2020,12,0.0,0.0,0.0,rabi,estimated
RKT011,2021,1,6.2,7.0,-11.4,rabi,estimated
RKT011,2021,2,6.2,7.0,-11.4,rabi,estimated
RKT011,2021,3,6.2,7.0,-11.4,rabi,estimated
RKT011,2021,4,12.2,13.9,-12.2,summer,estimated
RKT011,2021,5,18.3,20.8,-12.0,summer,estimated
RKT011,2021,6,110.1,125.1,-12.0,kharif,estimated
RKT011,2021,7,214.0,243.2,-12.0,kharif,estimated
RKT011,2021,8,159.0,180.7,-12.0,kharif,estimated
RKT011,2021,9,67.3,76.5,-12.0,kharif,estimated
RKT011,2021,10,18.3,20.8,-12.0,rabi,estimated
RKT011,2021,11,6.2,7.0,-11.4,rabi,estimated
RKT011,2021,12,0.0,0.0,0.0,rabi,estimated
RKT011,2022,1,6.6,7.0,-5.7,rabi,estimated
RKT011,2022,2,6.6,7.0,-5.7,rabi,estimated
RKT011,2022,3,6.6,7.0,-5.7,rabi,estimated
RKT011,2022,4,13.1,13.9,-5.8,summer,estimated
RKT011,2022,5,19.6,20.8,-5.8,summer,estimated
RKT011,2022,6,117.6,125.1,-6.0,kharif,estimated
RKT011,2022,7,228.6,243.2,-6.0,kharif,estimated
RKT011,2022,8,169.9,180.7,-6.0,kharif,estimated
RKT011,2022,9,71.9,76.5,-6.0,kharif,estimated
RKT011,2022,10,19.6,20.8,-5.8,rabi,estimated
RKT011,2022,11,6.6,7.0,-5.7,rabi,estimated
RKT011,2022,12,0.0,0.0,0.0,rabi,estimated
RKT011,2023,1,5.7,7.0,-18.6,rabi,estimated
RKT011,2023,2,5.7,7.0,-18.6,rabi,estimated
RKT011,2023,3,5.7,7.0,-18.6,rabi,estimated
RKT011,2023,4,11.4,13.9,-18.0,summer,estimated
RKT011,2023,5,17.1,20.8,-17.8,summer,estimated
RKT011,2023,6,102.6,125.1,-18.0,kharif,estimated
RKT011,2023,7,199.4,243.2,-18.0,kharif,estimated
RKT011,2023,8,148.2,180.7,-18.0,kharif,estimated
RKT011,2023,9,62.7,76.5,-18.0,kharif,estimated
RKT011,2023,10,17.1,20.8,-17.8,rabi,estimated
RKT011,2023,11,5.7,7.0,-18.6,rabi,estimated
RKT011,2023,12,0.0,0.0,0.0,rabi,estimated
RKT011,2024,1,6.9,7.0,-1.4,rabi,estimated
RKT011,2024,2,6.9,7.0,-1.4,rabi,estimated
RKT011,2024,3,6.9,7.0,-1.4,rabi,estimated
RKT011,2024,4,13.6,13.9,-2.2,summer,estimated
RKT011,2024,5,20.4,20.8,-1.9,summer,estimated
RKT011,2024,6,122.6,125.1,-2.0,kharif,estimated
RKT011,2024,7,238.3,243.2,-2.0,kharif,estimated
RKT011,2024,8,177.1,180.7,-2.0,kharif,estimated
RKT011,2024,9,75.0,76.5,-2.0,kharif,estimated
RKT011,2024,10,20.4,20.8,-1.9,rabi,estimated
RKT011,2024,11,6.9,7.0,-1.4,rabi,estimated
RKT011,2024,12,0.0,0.0,0.0,rabi,estimated
RKT012,2019,1,7.8,7.0,11.4,rabi,estimated
RKT012,2019,2,7.8,7.0,11.4,rabi,estimated
RKT012,2019,3,7.8,7.0,11.4,rabi,estimated
RKT012,2019,4,15.8,14.1,12.1,summer,estimated
RKT012,2019,5,23.6,21.1,11.8,summer,estimated
RKT012,2019,6,142.1,126.9,12.0,kharif,estimated
RKT012,2019,7,276.3,246.7,12.0,kharif,estimated
RKT012,2019,8,205.3,183.3,12.0,kharif,estimated
RKT012,2019,9,86.8,77.5,12.0,kharif,estimated
RKT012,2019,10,23.6,21.1,11.8,rabi,estimated
RKT012,2019,11,7.8,7.0,11.4,rabi,estimated
RKT012,2019,12,0.0,0.0,0.0,rabi,estimated
RKT012,2020,1,7.4,7.0,5.7,rabi,estimated
RKT012,2020,2,7.4,7.0,5.7,rabi,estimated
RKT012,2020,3,7.4,7.0,5.7,rabi,estimated
RKT012,2020,4,14.8,14.1,5.0,summer,estimated
RKT012,2020,5,22.2,21.1,5.2,summer,estimated
RKT012,2020,6,133.2,126.9,5.0,kharif,estimated
RKT012,2020,7,259.0,246.7,5.0,kharif,estimated
RKT012,2020,8,192.5,183.3,5.0,kharif,estimated
RKT012,2020,9,81.4,77.5,5.0,kharif,estimated
RKT012,2020,10,22.2,21.1,5.2,rabi,estimated
RKT012,2020,11,7.4,7.0,5.7,rabi,estimated
RKT012,2020,12,0.0,0.0,0.0,rabi,estimated
RKT012,2021,1,6.2,7.0,-11.4,rabi,estimated
RKT012,2021,2,6.2,7.0,-11.4,rabi,estimated
RKT012,2021,3,6.2,7.0,-11.4,rabi,estimated
RKT012,2021,4,12.4,14.1,-12.1,summer,estimated
RKT012,2021,5,18.6,21.1,-11.8,summer,estimated
RKT012,2021,6,111.7,126.9,-12.0,kharif,estimated
RKT012,2021,7,217.1,246.7,-12.0,kharif,estimated
RKT012,2021,8,161.3,183.3,-12.0,kharif,estimated
RKT012,2021,9,68.2,77.5,-12.0,kharif,estimated
RKT012,2021,10,18.6,21.1,-11.8,rabi,estimated
RKT012,2021,11,6.2,7.0,-11.4,rabi,estimated
RKT012,2021,12,0.0,0.0,0.0,rabi,estimated
RKT012,2022,1,6.6,7.0,-5.7,rabi,estimated
RKT012,2022,2,6.6,7.0,-5.7,rabi,estimated
RKT012,2022,3,6.6,7.0,-5.7,rabi,estimated
RKT012,2022,4,13.3,14.1,-5.7,summer,estimated
RKT012,2022,5,19.8,21.1,-6.2,summer,estimated
RKT012,2022,6,119.3,126.9,-6.0,kharif,estimated
RKT012,2022,7,231.9,246.7,-6.0,kharif,estimated
RKT012,2022,8,172.3,183.3,-6.0,kharif,estimated
RKT012,2022,9,72.8,77.5,-6.1,kharif,estimated
RKT012,2022,10,19.8,21.1,-6.2,rabi,estimated
RKT012,2022,11,6.6,7.0,-5.7,rabi,estimated
RKT012,2022,12,0.0,0.0,0.0,rabi,estimated
RKT012,2023,1,5.7,7.0,-18.6,rabi,estimated
RKT012,2023,2,5.7,7.0,-18.6,rabi,estimated
RKT012,2023,3,5.7,7.0,-18.6,rabi,estimated
RKT012,2023,4,11.6,14.1,-17.7,summer,estimated
RKT012,2023,5,17.3,21.1,-18.0,summer,estimated
RKT012,2023,6,104.1,126.9,-18.0,kharif,estimated
RKT012,2023,7,202.3,246.7,-18.0,kharif,estimated
RKT012,2023,8,150.3,183.3,-18.0,kharif,estimated
RKT012,2023,9,63.5,77.5,-18.1,kharif,estimated
RKT012,2023,10,17.3,21.1,-18.0,rabi,estimated
RKT012,2023,11,5.7,7.0,-18.6,rabi,estimated
RKT012,2023,12,0.0,0.0,0.0,rabi,estimated
RKT012,2024,1,6.9,7.0,-1.4,rabi,estimated
RKT012,2024,2,6.9,7.0,-1.4,rabi,estimated
RKT012,2024,3,6.9,7.0,-1.4,rabi,estimated
RKT012,2024,4,13.8,14.1,-2.1,summer,estimated
RKT012,2024,5,20.7,21.1,-1.9,summer,estimated
RKT012,2024,6,124.4,126.9,-2.0,kharif,estimated
RKT012,2024,7,241.8,246.7,-2.0,kharif,estimated
RKT012,2024,8,179.6,183.3,-2.0,kharif,estimated
RKT012,2024,9,76.0,77.5,-1.9,kharif,estimated
RKT012,2024,10,20.7,21.1,-1.9,rabi,estimated
RKT012,2024,11,6.9,7.0,-1.4,rabi,estimated
RKT012,2024,12,0.0,0.0,0.0,rabi,estimated
RKT013,2019,1,5.7,5.1,11.8,rabi,estimated
RKT013,2019,2,5.7,5.1,11.8,rabi,estimated
RKT013,2019,3,5.7,5.1,11.8,rabi,estimated
RKT013,2019,4,11.4,10.2,11.8,summer,estimated
RKT013,2019,5,17.1,15.3,11.8,summer,estimated
RKT013,2019,6,102.8,91.8,12.0,kharif,estimated
RKT013,2019,7,199.9,178.5,12.0,kharif,estimated
RKT013,2019,8,148.5,132.6,12.0,kharif,estimated
RKT013,2019,9,62.8,56.1,11.9,kharif,estimated
RKT013,2019,10,17.1,15.3,11.8,rabi,estimated
RKT013,2019,11,5.7,5.1,11.8,rabi,estimated
RKT013,2019,12,0.0,0.0,0.0,rabi,estimated
RKT013,2020,1,5.4,5.1,5.9,rabi,estimated
RKT013,2020,2,5.4,5.1,5.9,rabi,estimated
RKT013,2020,3,5.4,5.1,5.9,rabi,estimated
RKT013,2020,4,10.7,10.2,4.9,summer,estimated
RKT013,2020,5,16.1,15.3,5.2,summer,estimated
RKT013,2020,6,96.4,91.8,5.0,kharif,estimated
RKT013,2020,7,187.4,178.5,5.0,kharif,estimated
RKT013,2020,8,139.2,132.6,5.0,kharif,estimated
RKT013,2020,9,58.9,56.1,5.0,kharif,estimated
RKT013,2020,10,16.1,15.3,5.2,rabi,estimated
RKT013,2020,11,5.4,5.1,5.9,rabi,estimated
RKT013,2020,12,0.0,0.0,0.0,rabi,estimated
RKT013,2021,1,4.5,5.1,-11.8,rabi,estimated
RKT013,2021,2,4.5,5.1,-11.8,rabi,estimated
RKT013,2021,3,4.5,5.1,-11.8,rabi,estimated
RKT013,2021,4,9.0,10.2,-11.8,summer,estimated
RKT013,2021,5,13.5,15.3,-11.8,summer,estimated
RKT013,2021,6,80.8,91.8,-12.0,kharif,estimated
RKT013,2021,7,157.1,178.5,-12.0,kharif,estimated
RKT013,2021,8,116.7,132.6,-12.0,kharif,estimated
RKT013,2021,9,49.4,56.1,-11.9,kharif,estimated
RKT013,2021,10,13.5,15.3,-11.8,rabi,estimated
RKT013,2021,11,4.5,5.1,-11.8,rabi,estimated
RKT013,2021,12,0.0,0.0,0.0,rabi,estimated
RKT013,2022,1,4.8,5.1,-5.9,rabi,estimated
RKT013,2022,2,4.8,5.1,-5.9,rabi,estimated
RKT013,2022,3,4.8,5.1,-5.9,rabi,estimated
RKT013,2022,4,9.6,10.2,-5.9,summer,estimated
RKT013,2022,5,14.4,15.3,-5.9,summer,estimated
RKT013,2022,6,86.3,91.8,-6.0,kharif,estimated
RKT013,2022,7,167.8,178.5,-6.0,kharif,estimated
RKT013,2022,8,124.6,132.6,-6.0,kharif,estimated
RKT013,2022,9,52.7,56.1,-6.1,kharif,estimated
RKT013,2022,10,14.4,15.3,-5.9,rabi,estimated
RKT013,2022,11,4.8,5.1,-5.9,rabi,estimated
RKT013,2022,12,0.0,0.0,0.0,rabi,estimated
RKT013,2023,1,4.2,5.1,-17.6,rabi,estimated
RKT013,2023,2,4.2,5.1,-17.6,rabi,estimated
RKT013,2023,3,4.2,5.1,-17.6,rabi,estimated
